0,13530.802473958332,23306.3224609375,6.572169600613361,0.20460783864061038,87.79338250557582
1000,1434.5502553304036,5879.066617838542,16.591969981234964,0.5614036577443282,38.145684053500496
2000,1742.6520090738932,6338.506510416667,15.92150529796,0.53868969467779,41.79394828776518
3000,1725.7324951171875,6651.907828776041,15.825477918092272,0.5904414215435584,42.605840961138405
4000,1510.6346974690755,6233.940047200521,16.34121827570551,0.5891238854577144,41.284115836024284
5000,1616.4336588541667,6288.830802408854,15.997995492914963,0.5767038761327664,39.955932945013046
6000,1490.9713195800782,6188.970182291667,16.37031170555358,0.5859230103592078,41.773090014855065
7000,1518.4729817708333,6322.119905598958,16.283548865150088,0.5702151330808799,40.49131368597349
8000,1440.0395334879556,6122.443351236979,16.50060837810248,0.5727347157895565,40.06699743370215
9000,1583.421504720052,6335.12724609375,16.155290380282068,0.5669975263377031,43.35503399372101
10000,1468.6332722981772,6151.464200846354,16.432384467971527,0.5667085415373246,41.514975130558014
11000,1710.6811218261719,6609.913916015625,15.781615960152163,0.5466589026153088,42.47104212641716
12000,1679.297237141927,6842.449833170573,15.865918509275408,0.5534583667914073,43.964974830547966
13000,1548.4947215687146,6291.295905095881,16.22559630648794,0.5545552005144683,42.30848420750011
14000,1717.7600069912996,6391.919418057529,15.850652540933625,0.5437206107784401,43.811610015955836
15000,1573.5153381347657,6265.321664151278,16.15390658590461,0.551633169637485,40.667524419047616
16000,1734.0360390403055,6500.8334406072445,15.783627210812714,0.54549170170318,43.36005999283357
17000,1627.2580061479048,6266.823848100142,16.02461016914347,0.5527196118100123,43.09013231234117
18000,1826.0521073774858,6768.139306640625,15.563361302649556,0.5470979051833803,44.890182587233454
19000,1729.8291287508878,6221.27041015625,15.82033450134907,0.5569332735104995,42.99191659147089
20000,1539.7841974431817,6248.009388316761,16.225623516513416,0.5537902714853937,43.43358503146605
21000,1902.9677040793679,6659.607097833807,15.414345069740845,0.5393083587288856,44.832838963378556
22000,1727.2461836381392,6505.055348899148,15.779297573791133,0.5425744274800474,45.229872438040644
23000,2065.1295071688564,6681.876025390625,15.014692981474422,0.5515467501499436,45.023875669999555
24000,1866.7589305530894,6454.406871448864,15.493650238490368,0.5454692665826191,45.222355804660104
25000,1790.1152998490768,6395.138443270596,15.638516360449914,0.5484967636791143,44.891544390808455
26000,1797.4971801757813,6405.20957697088,15.615574736634407,0.5424080759964206,46.589379879561335
27000,1788.6987959428268,6331.912437855113,15.647045595914602,0.5453420637683435,44.92173059420152
28000,1866.7161648837002,6484.102428089489,15.470724877732074,0.5464102546599778,45.37034327333624
29000,1896.14853404652,6447.202550159801,15.416741688671449,0.5416568587449464,46.60525871948762
30000,1794.4115439675072,6438.290189985795,15.617149313777894,0.5430485748431899,46.714753264730625
31000,1842.646865012429,6409.981125710227,15.524098270761224,0.5409943365237929,46.50137825445695
32000,1889.757823042436,6464.564137961648,15.398418204967202,0.5476134612478993,45.676387602632694
33000,1972.942247980291,6695.735191761363,15.220018028209733,0.5382335095920346,47.58090596307408
34000,1811.9500871138139,6454.574893465909,15.573605655696854,0.5393825786357577,47.57910907268524
35000,1748.6547718394886,6369.457053444602,15.712134018460079,0.5395045923238451,47.15221274982799
36000,1752.112031693892,6450.44794921875,15.701329577252451,0.5388008168475195,47.17806840484793
